userId,movieId,tag,timestamp
62,3578.0,"['Russell', 'Crowe']",1528152465
62,4223.0,"['Ed', 'Harris']",1528024869
62,4223.0,"['Jude', 'Law']",1528024854
62,4223.0,"['Rachel', 'Weisz']",1528024873
62,4223.0,['sniper'],1528024852
62,4223.0,"['World', 'War', 'II']",1528024877
62,5388.0,"['Al', 'Pacino']",1530310809
62,5388.0,['atmospheric'],1530310959
62,5388.0,"['Hilary', 'Swank']",1530310952
62,5388.0,"['Robin', 'Williams']",1530310811
62,6058.0,['sequel'],1525555053
62,6058.0,['violent'],1525555051
62,6534.0,['dogs'],1525554096
62,6534.0,"['Eric', 'Bana']",1525554086
62,6534.0,"['mad', 'scientist']",1525554098
62,6534.0,['marvel'],1525554100
62,6541.0,"['captain', 'nemo']",1525554054
62,6541.0,"['comic', 'book']",1525554028
62,6541.0,['gothic'],1525554056
62,6541.0,"['Peta', 'Wilson']",1525554040
62,6541.0,"['Sean', 'Connery']",1525554026
62,6541.0,['superhero'],1525554051
62,6564.0,['adventure'],1525554439
62,6564.0,"['Angelina', 'Jolie']",1525554432
62,6564.0,"['heroine', 'in', 'tight', 'suit']",1525554441
62,7153.0,['Adventure'],1528152558
62,7153.0,"['ensemble', 'cast']",1528152578
62,7153.0,['fantasy'],1528152556
62,7153.0,"['fantasy', 'world']",1528152571
62,7153.0,"['great', 'soundtrack']",1528152575
62,7153.0,"['lord', 'of', 'the', 'rings']",1528152581
62,7153.0,['scenic'],1528152580
62,7153.0,['stylized'],1528152577
62,7153.0,['Tolkien'],1528152561
62,8641.0,['hilarious'],1526249138
62,8641.0,"['Steve', 'Carell']",1526249156
62,8641.0,"['Will', 'Ferrell']",1526249135
62,27660.0,['animation'],1525554490
62,27660.0,['anime'],1525554488
62,27660.0,['cyberpunk'],1525554486
62,27660.0,['dark'],1525554500
62,27660.0,['Matrix'],1525554493
62,27660.0,['sci-fi'],1525554491
62,27706.0,"['dark', 'comedy']",1526248598
62,27706.0,"['Jim', 'Carrey']",1526248575
62,27706.0,"['meryl', 'streep']",1526248580
62,27706.0,['quirky'],1526248553
62,27706.0,['stylized'],1526248601
62,27808.0,"['Adam', 'Sandler']",1525554900
62,27808.0,['family'],1525554919
62,27808.0,['sweet'],1525554922
62,27831.0,"['British', 'gangster']",1532723304
62,27831.0,['confusing'],1532723364
62,27831.0,"['daniel', 'craig']",1532723305
62,27831.0,"['Exquisite', 'plotting.']",1532723355
62,27831.0,"['organized', 'crime']",1532723369
62,27831.0,['stylish'],1532723356
62,27831.0,"['Tom', 'Hardy']",1532723359
62,31658.0,['anime'],1525869041
62,31658.0,"['fantasy', 'world']",1525869051
62,31658.0,"['Hayao', 'Miyazaki']",1525869046
62,31658.0,"['Studio', 'Ghibli']",1525869044
62,33162.0,"['David', 'Thewlis']",1525554605
62,33162.0,"['Eva', 'Green']",1525554550
62,33162.0,"['Liam', 'Neeson']",1525554577
62,33162.0,"['Orlando', 'Bloom']",1525554511
62,34150.0,"['Chris', 'Evans']",1525554141
62,34150.0,"['comic', 'book']",1525554003
62,34150.0,"['heroine', 'in', 'tight', 'suit']",1525554138
62,34150.0,"['Jessica', 'Alba']",1525554127
62,34150.0,"['sexy', 'female', 'scientist']",1525554144
62,34150.0,['superhero'],1525553977
62,37729.0,['gothic'],1530310527
62,37729.0,"['helena', 'bonham', 'carter']",1530310534
62,37729.0,"['Johnny', 'Depp']",1530310529
62,37729.0,"['Tim', 'Burton']",1530310526
62,37729.0,"['visually', 'appealing']",1530310541
62,38061.0,"['black', 'comedy']",1532723380
62,38061.0,['clever'],1532723403
62,38061.0,"['fast-paced', 'dialogue']",1532723406
62,38061.0,"['good', 'dialogue']",1532723428
62,38061.0,"['Robert', 'Downey', 'Jr.']",1532723408
62,38061.0,['witty'],1532723402
62,45447.0,['adventure'],1525637064
62,45447.0,"['Audrey', 'Tautou']",1525637075
62,45447.0,"['conspiracy', 'theory']",1525637062
62,45447.0,['Mystery'],1525637081
62,45447.0,['Paris'],1525637079
62,45447.0,"['Tom', 'Hanks']",1525637067
62,45447.0,"['treasure', 'hunt']",1525637084
62,46723.0,"['Brad', 'Pitt']",1525554217
62,46723.0,"['cate', 'blanchett']",1525554227
62,46723.0,"['multiple', 'storylines']",1525554215
62,46723.0,"['social', 'commentary']",1525554246
62,46972.0,"['Ben', 'Stiller']",1525554254
62,46972.0,"['Robin', 'Williams']",1525554255
62,46976.0,"['emma', 'thompson']",1536874692
62,46976.0,"['Maggie', 'Gyllenhaal']",1536874655
62,46976.0,"['modern', 'fantasy']",1536874658
62,46976.0,['romance'],1536874651
62,46976.0,['surreal'],1536874662
62,46976.0,"['Will', 'Ferrell']",1536874653
62,49130.0,"['Marion', 'Cotillard']",1526582371
62,49530.0,['Africa'],1536874706
62,49530.0,['corruption'],1536874704
62,49530.0,"['Jennifer', 'Connelly']",1536874701
62,49530.0,['justice'],1536874709
62,49530.0,"['Leonardo', 'DiCaprio']",1536874698
62,53464.0,"['bad', 'acting']",1525554797
62,53464.0,"['bad', 'jokes']",1525554811
62,53464.0,"['bad', 'plot']",1525554822
62,53464.0,"['Chris', 'Evans']",1525554807
62,53464.0,"['Jessica', 'Alba']",1525554794
62,53464.0,['Marvel'],1525554792
62,53464.0,"['sexy', 'female', 'scientist']",1525554813
62,58047.0,"['Rachel', 'Weisz']",1528909364
62,58047.0,"['Ryan', 'Reynolds']",1528909347
62,59501.0,['fantasy'],1525637507
62,59501.0,['lion'],1525637517
62,59501.0,['narnia'],1525637508
62,59501.0,"['Tilda', 'Swinton']",1525637603
62,60074.0,"['bad', 'script']",1525554116
62,60074.0,"['Charlize', 'Theron']",1525554121
62,60074.0,"['Will', 'Smith']",1525554107
62,60126.0,"['Anne', 'Hathaway']",1527004240
62,60126.0,"['Steve', 'Carell']",1527004238
62,60756.0,['comedy'],1528934384
62,60756.0,['funny'],1528934381
62,60756.0,"['will', 'ferrell']",1528934379
62,61024.0,['comedy'],1528934218
62,61024.0,"['James', 'Franco']",1528934214
62,61024.0,"['Seth', 'Rogen']",1528934216
62,61024.0,"['Stoner', 'Movie']",1528934219
62,63992.0,"['audience', 'intelligence', 'underestimated']",1528934237
62,63992.0,['boring'],1528934241
62,63992.0,"['chick', 'flick']",1528934247
62,63992.0,['overrated'],1528934240
62,63992.0,"['Teen', 'movie']",1528934233
62,68848.0,"['Adrien', 'Brody']",1527274305
62,68848.0,"['con', 'artists']",1527274320
62,68848.0,['funny'],1527274322
62,68848.0,"['interesting', 'characters']",1527274324
62,68848.0,"['Mark', 'Ruffalo']",1527274316
62,68848.0,"['Rachel', 'Weisz']",1527274311
62,71535.0,"['Bill', 'Murray']",1529777198
62,71535.0,"['dark', 'comedy']",1529777189
62,71535.0,"['Emma', 'Stone']",1529777192
62,71535.0,['funny'],1529777194
62,71535.0,"['Jesse', 'Eisenberg']",1529777186
62,71535.0,"['Woody', 'Harrelson']",1529777129
62,87430.0,"['audience', 'intelligence', 'underestimated']",1525555172
62,87430.0,['CGI'],1525555168
62,87430.0,['cheesy'],1525555170
62,87430.0,"['comic', 'book']",1525555164
62,87430.0,['DC'],1525555176
62,87430.0,"['DC', 'Comics']",1525555184
62,87430.0,"['Ryan', 'Reynolds']",1525555162
62,87430.0,['space'],1525555182
62,87430.0,['superhero'],1525555181
62,88405.0,['comedy'],1525554879
62,88405.0,['funny'],1525554868
62,88405.0,"['happy', 'ending']",1525554872
62,88405.0,"['HOT', 'actress']",1525554880
62,88405.0,"['Justin', 'Timberlake']",1525554873
62,88405.0,"['Mila', 'Kunis']",1525554861
62,88405.0,"['New', 'York', 'City']",1525554866
62,88405.0,['romance'],1525554883
62,88405.0,['sex'],1525554864
62,96861.0,['Istanbul'],1529611262
62,96861.0,"['Liam', 'Neeson']",1529611250
62,96861.0,['predictable'],1529611266
62,96861.0,['Turkey'],1529611256
62,96861.0,"['unnecessary', 'sequel']",1529611269
62,99114.0,['action'],1526078792
62,99114.0,"['Christoph', 'Waltz']",1526078766
62,99114.0,['funny'],1526078778
62,99114.0,"['good', 'soundtrack']",1526078785
62,99114.0,"['Great', 'performances']",1526078768
62,99114.0,['Humour'],1526078787
62,99114.0,"['Leonardo', 'DiCaprio']",1526078762
62,99114.0,"['Quentin', 'Tarantino']",1526078760
62,99114.0,"['Samuel', 'L.', 'Jackson']",1526078763
62,99114.0,['Soundtrack'],1526078781
62,99114.0,['western'],1526078773
62,103042.0,"['Amy', 'Adams']",1525555328
62,103042.0,['superhero'],1525555319
62,104863.0,"['daniel', 'radcliffe']",1528843968
62,104863.0,"['zoe', 'kazan']",1528843965
62,107348.0,['comedy'],1528935011
62,107348.0,"['Steve', 'Carell']",1528935000
62,107348.0,"['stupid', 'but', 'funny']",1528935013
62,107348.0,"['will', 'ferrell']",1528935002
62,108190.0,['anti-intellectual'],1525554841
62,108190.0,"['bad', 'writing']",1525554835
62,108190.0,['dystopia'],1525554830
62,108190.0,"['new', 'society']",1525554832
62,108190.0,"['plot', 'holes']",1525554845
62,108190.0,['predictable'],1525554847
62,108190.0,['scifi'],1525554839
62,108190.0,['unintelligent'],1525554843
62,111743.0,"['Charlize', 'Theron']",1530471420
62,111743.0,"['Liam', 'Neeson']",1530471434
62,111743.0,"['Seth', 'MacFarlane']",1530471419
62,111743.0,['witty'],1530471417
62,114180.0,['action'],1525554460
62,114180.0,['dystopia'],1525554450
62,114180.0,"['plot', 'holes']",1525554454
62,114180.0,['post-apocalyptic'],1525554458
62,114180.0,['survival'],1525554456
62,114180.0,['thriller'],1525554471
62,114180.0,['unexplained'],1525554473
62,114180.0,"['weak', 'plot']",1525554463
62,115149.0,"['dark', 'hero']",1528152251
62,115149.0,['gun-fu'],1528152257
62,115149.0,"['Keanu', 'Reeves']",1528152244
62,115149.0,['Revenge'],1528152241
62,115149.0,"['secret', 'society']",1528152258
62,115149.0,['stylish'],1528152247
62,116897.0,"['black', 'comedy']",1528152849
62,116897.0,"['dark', 'comedy']",1528152859
62,116897.0,"['dark', 'humor']",1528152847
62,116897.0,['ironic'],1528152854
62,116897.0,"['multiple', 'short', 'stories']",1528152862
62,116897.0,"['short', 'stories']",1528152852
62,119141.0,['bromance'],1525555146
62,119141.0,['comedy'],1525555138
62,119141.0,['funny'],1525555129
62,119141.0,"['James', 'Franco']",1525555132
62,119141.0,"['Seth', 'Rogen']",1525555127
62,122912.0,"['comic', 'book']",1526029023
62,122912.0,"['Dr.', 'Strange']",1526029001
62,122912.0,"['Great', 'villain']",1526029025
62,122912.0,"['Guardians', 'of', 'the', 'Galaxy']",1526029015
62,122912.0,['Marvel'],1526028997
62,122912.0,['MCU'],1526028983
62,122912.0,"['Robert', 'Downey', 'Jr.']",1526028991
62,122912.0,['Thanos'],1526028985
62,122912.0,['Thor'],1526029010
62,122912.0,"['Visually', 'stunning']",1526028994
62,128360.0,['characters'],1526078910
62,128360.0,['Dialogue'],1526078902
62,128360.0,['humor'],1526078901
62,128360.0,"['Kurt', 'Russell']",1526078886
62,128360.0,"['Quentin', 'Tarantino']",1526078877
62,128360.0,"['Samuel', 'L.', 'Jackson']",1526078883
62,128360.0,"['tension', 'building']",1526078880
62,128360.0,['violent'],1526078912
62,128360.0,['Western'],1526078899
62,135133.0,['dystopia'],1525637480
62,135133.0,"['Jennifer', 'Lawrence']",1525637484
62,135133.0,"['love', 'story']",1525637487
62,135133.0,['nonsense'],1525637488
62,135133.0,['politics'],1525637499
62,135133.0,['rebellion'],1525637483
62,135133.0,['revolution'],1525637481
62,135518.0,"['Ben', 'Kingsley']",1530471365
62,135518.0,['ethics'],1530471346
62,135518.0,['immortality'],1530471343
62,135518.0,"['ryan', 'reynolds']",1530471352
62,135536.0,"['Bad', 'story']",1525555090
62,135536.0,"['Bad', 'writing']",1525555084
62,135536.0,['Batman'],1525555077
62,135536.0,"['Ben', 'Affleck']",1525555106
62,135536.0,"['comic', 'book']",1525555092
62,135536.0,"['dc', 'comics']",1525555080
62,135536.0,"['good', 'soundtrack']",1525555089
62,135536.0,"['Harley', 'Quinn']",1525555079
62,135536.0,"['Harley', ""Quinn's"", 'ass']",1525555094
62,135536.0,"['Horrible', 'directing']",1525555099
62,135536.0,"['Jared', 'Leto']",1525555072
62,135536.0,['Joker'],1525555074
62,135536.0,"['lack', 'of', 'plot']",1525555069
62,135536.0,"['Margot', 'Robbie']",1525555073
62,135536.0,"['Poor', 'story']",1525555087
62,135536.0,"['poorly', 'paced']",1525555083
62,135536.0,['superhero'],1525555103
62,135536.0,"['visually', 'appealing']",1525555109
62,135536.0,"['Will', 'Smith']",1525555076
62,136864.0,['action'],1525555242
62,136864.0,['batman'],1525555211
62,136864.0,"['ben', 'affleck']",1525555223
62,136864.0,['dark'],1525555227
62,136864.0,"['dc', 'comics']",1525555225
62,136864.0,"['Gal', 'Gadot']",1525555240
62,136864.0,['superhero'],1525555243
62,136864.0,['superman'],1525555213
62,136864.0,['wonderwoman'],1525555233
62,139385.0,"['leonardo', 'DiCarpio']",1526079025
62,139385.0,['survival'],1526079019
62,139385.0,"['tom', 'hardy']",1526079029
62,139385.0,"['visually', 'appealing']",1526079038
62,158966.0,"['building', 'a', 'family']",1526076353
62,158966.0,['creative'],1526076341
62,158966.0,['freedom'],1526076339
62,158966.0,"['good', 'writing']",1526076350
62,158966.0,['individualism'],1526076344
62,158966.0,"['Viggo', 'Mortensen']",1526076342
62,168248.0,['action'],1528152295
62,168248.0,"['dark', 'hero']",1528152291
62,168248.0,"['gun', 'tactics']",1528152287
62,168248.0,['hitman'],1528152293
62,168248.0,"['Keanu', 'Reeves']",1528152284
62,168248.0,"['organized', 'crime']",1528152289
62,168248.0,"['secret', 'society']",1528152282
62,174053.0,['Dystopia'],1525637341
62,174053.0,['future'],1525637343
62,174053.0,['interesting'],1525637346
62,174053.0,"['jon', 'hamm']",1525637384
62,174053.0,"['thought', 'provoking']",1525637344
62,179401.0,['Action'],1528934538
62,179401.0,['Comedy'],1528934534
62,179401.0,"['Dwayne', 'Johnson']",1528934540
62,179401.0,['funny'],1528934536
62,183611.0,['Comedy'],1526244689
62,183611.0,['funny'],1526244688
62,183611.0,"['Rachel', 'McAdams']",1526244709
62,184471.0,['adventure'],1528024900
62,184471.0,"['Alicia', 'Vikander']",1528024914
62,184471.0,"['video', 'game', 'adaptation']",1528024898
62,187593.0,"['Josh', 'Brolin']",1527274096
62,187593.0,"['Ryan', 'Reynolds']",1527274092
62,187593.0,['sarcasm'],1527274090
62,187595.0,"['Emilia', 'Clarke']",1528934560
62,187595.0,"['star', 'wars']",1528934552
63,260.0,['classic'],1443199698
63,260.0,"['space', 'action']",1443199710
76,260.0,['action'],1439165594
76,260.0,['sci-fi'],1439165588
103,260.0,['EPIC'],1431954312
103,260.0,"['great', 'soundtrack']",1431954337
103,296.0,"['good', 'dialogue']",1431954555
103,296.0,"['great', 'soundtrack']",1431954555
103,296.0,['non-linear'],1431954555
106,4896.0,"['Everything', 'you', 'want', 'is', 'here']",1467566944
106,106489.0,['adventure'],1467566979
112,260.0,"['classic', 'sci-fi']",1442535682
112,260.0,"['engrossing', 'adventure']",1442535673
112,260.0,['EPIC'],1442535666
119,260.0,['classic'],1435942530
119,260.0,['Nerd'],1435942520
119,101142.0,['animation'],1436563067
119,101142.0,['funny'],1436563067
119,101142.0,"['stone', 'age']",1436563067
119,115149.0,['action'],1437763143
119,115149.0,['killer'],1437763143
119,115149.0,['widows/widowers'],1437763143
119,115617.0,['animation'],1435944890
119,115617.0,['kids'],1435944890
119,115617.0,['robots'],1435944890
119,120635.0,['action'],1438439306
119,120635.0,['murder'],1438439306
119,120635.0,['police'],1438439306
125,1726.0,"['Kevin', 'Costner']",1474483317
125,1726.0,"['Post', 'apocalyptic']",1474483320
125,2387.0,"['dark', 'comedy']",1474382225
125,2387.0,"['dark', 'humor']",1474382223
125,3052.0,['irreverent'],1474592072
125,3052.0,"['jay', 'and', 'silent', 'bob']",1474592004
125,3052.0,"['Kevin', 'Smith']",1474592000
125,3052.0,['satire'],1474591997
125,5088.0,['irreverent'],1474592207
125,7022.0,"['based', 'on', 'a', 'book']",1474381749
125,7022.0,['bloody'],1474381755
125,7022.0,['brutal'],1474381612
125,7022.0,['controversial'],1474381812
125,7022.0,['dystopia'],1474381779
125,7022.0,['goretastic'],1474381786
125,7022.0,['satire'],1474381739
125,7022.0,"['social', 'commentary']",1474381788
125,7022.0,['survival'],1474381609
125,7022.0,['violence'],1474381745
125,7254.0,"['alternate', 'reality']",1474381441
125,7254.0,['sci-fi'],1474381448
125,7254.0,"['science', 'fiction']",1474381455
125,7254.0,"['time', 'travel']",1474381439
125,8957.0,['brutal'],1474382001
125,8957.0,['clever'],1474382019
125,8957.0,['Disturbing'],1474382015
125,8957.0,"['great', 'ending']",1474381987
125,8957.0,['mindfuck'],1474381982
125,8957.0,"['surprise', 'ending']",1474381973
125,8957.0,['suspense'],1474381994
125,9010.0,"['cruel', 'characters']",1474381529
125,42632.0,['brutality'],1474381492
125,58301.0,"['dark', 'humor']",1474381561
125,60950.0,['threesome'],1474591817
125,62434.0,"['Seth', 'Rogen']",1474592476
125,62434.0,"['Sexual', 'Humor']",1474592473
125,67695.0,"['Seth', 'Rogen']",1474382123
125,100083.0,"['embarassing', 'scenes']",1474377075
125,100083.0,['offensive'],1474377060
125,100083.0,"['R', 'language']",1474377035
125,100083.0,['sarcasm'],1474377015
125,100083.0,['satire'],1474381901
125,156371.0,"[""80's""]",1474469700
125,158872.0,"['Crude', 'humor']",1474382035
125,158872.0,['mindfuck'],1474382087
125,158872.0,['sarcasm'],1474382053
125,158872.0,['satire'],1474382047
125,158872.0,['Vulgar'],1474382100
132,3556.0,"['sofia', 'coppola']",1163148016
132,6323.0,"['John', 'Cusack']",1161800041
132,6367.0,"['Ewan', 'McGregor']",1161799885
132,6367.0,"['Renee', 'Zellweger']",1161799951
138,59103.0,"['jackie', 'chan']",1222676394
138,59103.0,"['kung', 'fu']",1222676405
161,52287.0,"['Something', 'for', 'everyone', 'in', 'this', 'one...', 'saw', 'it', 'without', 'and', 'plan', 'on', 'seeing', 'it', 'with', 'kids!']",1176498861
166,293.0,['assassin'],1188774484
166,293.0,"['Jean', 'Reno']",1188774487
166,54286.0,['assassin'],1188774519
166,54286.0,"['assassin-in-training', '(scene)']",1188774517
166,54286.0,['espionage'],1188774515
166,54286.0,"['Robert', 'Ludlum']",1188774524
167,104.0,"['test', 'tag']",1154718872
177,115617.0,['feel-good'],1435523876
177,115617.0,"['fun', 'family', 'movie']",1435523876
177,115617.0,"['very', 'funny']",1435523876
184,2579.0,"['black', 'and', 'white']",1537094307
184,2579.0,"['Christopher', 'Nolan']",1537094326
184,2579.0,"['directorial', 'debut']",1537094323
184,2579.0,['mindfuck'],1537094375
184,2579.0,"['not', 'linear']",1537094318
184,2579.0,"['Twist', 'Ending']",1537094309
184,3793.0,['action'],1537094381
184,3793.0,"['comic', 'book']",1537094359
184,3793.0,"['hugh', 'jackman']",1537094370
184,3793.0,['marvel'],1537094366
184,3793.0,['superhero'],1537094354
184,4226.0,['dark'],1537094453
184,4226.0,['Mindfuck'],1537094464
184,4226.0,['nonlinear'],1537094445
184,4226.0,['psychology'],1537094448
184,4226.0,"['twist', 'ending']",1537094447
184,4896.0,"['alan', 'rickman']",1537094576
184,4896.0,"['harry', 'potter']",1537094544
184,4896.0,['humorous'],1537094550
184,4896.0,['Magic'],1537094530
184,5388.0,['atmospheric'],1537094680
184,5388.0,['insomnia'],1537094688
184,5388.0,['thought-provoking'],1537094685
184,6283.0,"['amazing', 'artwork']",1537094506
184,6283.0,['anime'],1537094487
184,6283.0,['sci-fi'],1537094503
184,27156.0,['anime'],1537094261
184,27156.0,"['end', 'of', 'the', 'world']",1537094269
184,27156.0,['epic'],1537094270
184,27156.0,['mecha'],1537094278
184,27156.0,['psychology'],1537094263
184,193565.0,['anime'],1537098582
184,193565.0,['comedy'],1537098587
184,193565.0,['gintama'],1537098603
184,193565.0,['remaster'],1537098592
193,260.0,"['classic', 'sci-fi']",1435856940
193,260.0,"['space', 'action']",1435856955
193,260.0,"['space', 'epic']",1435856950
193,4878.0,['atmospheric'],1435857150
193,4878.0,"['cult', 'film']",1435857131
193,4878.0,['dreamlike'],1435857139
193,4878.0,['hallucinatory'],1435857144
193,4878.0,['psychological'],1435857147
193,4878.0,['surreal'],1435857128
193,4878.0,"['time', 'travel']",1435857135
193,7147.0,['dreamlike'],1435857017
193,7147.0,['sentimental'],1435857038
193,7147.0,['surreal'],1435857020
193,7147.0,"['Tim', 'Burton']",1435857024
193,7361.0,"['alternate', 'reality']",1435857168
193,7361.0,['memory'],1435857171
193,7361.0,['thought-provoking'],1435857163
193,97938.0,['cinematography'],1435857101
193,97938.0,['India'],1435857092
193,97938.0,['surreal'],1435857076
205,260.0,"['oldie', 'but', 'goodie']",1519899101
205,260.0,['sci-fi'],1519899078
205,260.0,"['Star', 'Wars']",1519899108
226,6938.0,"['big', 'wave']",1160681362
226,6938.0,['surfing'],1160681362
226,48780.0,['ummarti2006'],1161615435
256,126548.0,['funny'],1447532592
256,126548.0,"['high', 'school']",1447532575
274,68319.0,"['comic', 'book']",1241762577
288,7020.0,"['Notable', 'Nudity']",1150988077
289,3.0,['moldy'],1143424860
289,3.0,['old'],1143424860
289,527.0,['moving'],1143424895
289,1101.0,['predictable'],1143424846
291,50872.0,"['a', 'clever', 'chef', 'rat']",1453051551
291,50872.0,['inspirational'],1453051559
291,102007.0,['animation'],1453135047
291,118696.0,['hope'],1453135079
300,6711.0,['atmospheric'],1425352343
305,4034.0,['drugs'],1462919721
305,4995.0,['mathematics'],1464428783
305,6502.0,['zombies'],1525274359
305,6953.0,['DEPRESSING'],1462398032
305,8641.0,['stupid'],1520707078
305,34405.0,['predictable'],1520284921
305,55721.0,['Favelas'],1462919777
305,83134.0,"['black', 'comedy']",1518811477
318,778.0,"['based', 'on', 'a', 'book']",1266408710
318,778.0,"['dark', 'comedy']",1266408707
318,778.0,['narrated'],1266408703
318,4612.0,"['reciprocal', 'spectator']",1416086512
318,4708.0,"['reciprocal', 'spectator']",1416086490
318,6400.0,['documentary'],1315333136
318,30892.0,['Animation'],1240158590
318,30892.0,['Documentary'],1240158551
318,30892.0,"['Henry', 'Darger']",1240158560
318,48698.0,"['the', 'catholic', 'church', 'is', 'the', 'most', 'corrupt', 'organization', 'in', 'history']",1276006189
318,64034.0,"['childish', 'naivity']",1242160404
318,64034.0,['friendship'],1242160427
318,68954.0,['adventure'],1266408634
318,68954.0,"['Bechdel', 'Test:Fail']",1266408641
318,68954.0,['cartoon'],1266408638
318,68954.0,['children'],1266408643
318,68954.0,"['computer', 'animation']",1266408645
318,68954.0,['divorce'],1266408656
318,68954.0,['dogs'],1266408658
318,68954.0,['dreams'],1266408662
318,68954.0,['Pixar'],1266408675
318,71494.0,"['Narrative', 'pisstake']",1426783741
318,81158.0,"['american', 'idolatry']",1299452954
318,82459.0,['atmospheric'],1300485463
318,82459.0,"['Coen', 'Brothers']",1300485477
318,82459.0,"['Jeff', 'Bridges']",1300485479
318,82459.0,"['Matt', 'Damon']",1300485480
318,82459.0,['predictable'],1300485405
318,90769.0,"['celebrity', 'fetishism']",1422524320
318,90769.0,['mediacentralism'],1422524320
318,90769.0,"['system', 'holism']",1422524320
318,96084.0,"['city', 'politics']",1421145735
318,96084.0,['italy'],1421145735
318,96084.0,"['political', 'right', 'versus', 'left']",1421145735
318,111364.0,"['Creature', 'Feature']",1414693918
318,118784.0,['documentary'],1420400992
318,118784.0,"['music', 'industry']",1420400992
318,118784.0,"['remix', 'culture']",1420400992
318,127172.0,"['film', 'history']",1423222565
318,127172.0,['poetic'],1423222565
318,127172.0,"['representation', 'of', 'children']",1423222565
319,364.0,['Disney'],1461351898
319,364.0,"['Disney', 'animated', 'feature']",1461351908
319,364.0,"['Oscar', '(Best', 'Music', '-', 'Original', 'Score)']",1461351919
327,1288.0,['music'],1234790068
327,1923.0,"['Ben', 'Stiller']",1234789755
327,2616.0,"['comic', 'book']",1234789098
327,3481.0,['music'],1234788257
327,3897.0,['music'],1234788979
327,8641.0,['awesome'],1234789177
327,51255.0,"['british', 'comedy']",1234789115
336,1.0,['pixar'],1139045764
336,153.0,['superhero'],1139045840
336,552.0,['knights'],1139045825
336,1246.0,['highschool'],1139046768
336,32587.0,['cult'],1139046748
336,33660.0,['boksdrama'],1139046203
